"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",47,"CAN","Canada","90.9596",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",47,"CAN","Canada","90.5469",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",47,"CAN","Canada","91.0202",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",47,"CAN","Canada","91.7659",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",47,"CAN","Canada","92.4416",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","26.3202",2017,"","National Institute of Statistics","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","32.6765",2018,"","National Institute of Statistics","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","71.6156",2019,"","National Institute of Statistics","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","72.3429",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","73.0774",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","76.045",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",48,"KHM","Cambodia","79.4317",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","95.3202",2016,"","Subsecretaría de Telecomunicaciones","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","92.011",2017,"","Subsecretaría de Telecomunicaciones","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","92.9",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","92.9857",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","93.0278",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","93.1203",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",49,"CHL","Chile","93.2385",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",50,"CHN","China","79.5396",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",50,"CHN","China","81.5514",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",50,"CHN","China","83.2025",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",50,"CHN","China","84.4104",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","69.3192",2014,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","71.4738",2015,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","72.0603",2016,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","73.1522",2017,"Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005. La población objetivo de la encuesta corresponde a las personas de 5 años y más de edad.","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","72.158",2018,"Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005. La población objetivo de la encuesta corresponde a las personas de 5 años y más de edad.","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","73.0592",2019,"Información preliminar puesto que al momento del diligenciamiento de este cuestionario no ha sido publicados todavía por el DANE. Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005. La población objetivo de la encuesta corresponde a las personas de 5 años y más de edad.","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","75.3868",2020,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","76.305",2021,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","75.8153",2022,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",53,"COL","Colombia","76.991",2023,"","Departamento Administrativo Nacional de Estadistica (DANE)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",54,"LKA","Sri Lanka","61.9676",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",54,"LKA","Sri Lanka","62.6916",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",54,"LKA","Sri Lanka","64.2",2023,"","Department of Census and Statistics","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","75.3668",2014,"Ce chiffre se fonde la proportion des individus (15 ans ou plus) possédant un téléphone mobile 75,4%","Institut National de la Statistique","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","60.2532",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","63.7325",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","64.72",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","64.36",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",55,"CMR","Cameroon","64.2878",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",57,"COG","Congo (Rep. of the)","47.7083",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",57,"COG","Congo (Rep. of the)","52.5801",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",57,"COG","Congo (Rep. of the)","57.8139",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",57,"COG","Congo (Rep. of the)","58.8907",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",58,"COM","Comoros","60.6177",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",58,"COM","Comoros","63.3754",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",58,"COM","Comoros","66.1281",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","71.0351",2015,"Population 10 years of age or oldersource - IDRF 2015 survey","Instituto Nacional de Estatística","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","72.39",2016,"Population 10 years of age or oldersource - IMC 2016 survey","Instituto Nacional de Estatística","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","74.2058",2017,"Population 10 years of age or oldersource - IMC 2017 survey","Instituto Nacional de Estatística","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","71.6768",2019,"","INSTITUTO NACIONAL DE ESTATISTICA","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","77.7082",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","81.0562",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","82.184",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",59,"CPV","Cabo Verde","84.1631",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","54.5905",2015,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","59.8408",2016,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","64.8337",2017,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","66.4262",2018,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","67.6097",2019,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","65.3699",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","64.571",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","63.1033",2022,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",61,"CIV","Côte d'Ivoire","66.4588",2023,"","ARTCI","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","86.0194",2015,"La consulta que se realiza es si ha utilizado en los últimos 3 meses celular.","Instituto Nacional de Estadisticas y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","91.82",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","92.2122",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","89.9347",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","90.6097",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",62,"CRI","Costa Rica","92.084",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","19.0712",2013,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","24.1333",2014,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","31.9214",2015,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","37.9727",2016,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","51.4503",2018,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","54.9519",2019,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","63.0245",2020,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","65.7216",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","68.5341",2022,"","Oficina Nacional de Estadisticas e Informacion","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",63,"CUB","Cuba","70.0808",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",64,"VAT","Vatican","88.1842",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",64,"VAT","Vatican","90.9937",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",64,"VAT","Vatican","92.102",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",64,"VAT","Vatican","93.9591",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",64,"VAT","Vatican","95.2716",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","96.6453",2014,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","97.8842",2015,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","94.6476",2016,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","99.3977",2017,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","98.6396",2018,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","98.822",2019,"","Statistical Service of Cyprus","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",66,"CYP","Cyprus","98.6396",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
